datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_mm,niederschlag_nebelwasser_ml
2024-08-28T14:10:00Z,28.08.24,14:10:00,OYA_1128 08_2024.xlsx,22.3,14.1,4.86,49.6,0.58,8.65,0,0,NA
2024-08-28T14:20:00Z,28.08.24,14:20:00,OYA_1128 08_2024.xlsx,22.8,13.8,4.41,39.4,0.713,13.4,0,0,NA
2024-08-28T14:30:00Z,28.08.24,14:30:00,OYA_1128 08_2024.xlsx,23.9,13.2,3.48,35.9,0.989,15.5,0,0,NA
2024-08-28T14:40:00Z,28.08.24,14:40:00,OYA_1128 08_2024.xlsx,24.4,12.7,2.3,59.8,1.05,50.8,0,0,NA
2024-08-28T14:50:00Z,28.08.24,14:50:00,OYA_1128 08_2024.xlsx,23.8,24,2.26,220,0.975,36.3,0,0,NA
2024-08-28T15:00:00Z,28.08.24,15:00:00,OYA_1128 08_2024.xlsx,21.6,25.4,4.08,223,0.468,13.7,0,0,NA
2024-08-28T15:10:00Z,28.08.24,15:10:00,OYA_1128 08_2024.xlsx,18.6,39.1,3.24,210,0.942,15.6,0,0,NA
2024-08-28T15:20:00Z,28.08.24,15:20:00,OYA_1128 08_2024.xlsx,17.8,32.8,2.61,223,0.701,16.2,0,0,NA
2024-08-28T15:30:00Z,28.08.24,15:30:00,OYA_1128 08_2024.xlsx,18.4,31.9,2.33,213,0.816,22.9,0.008,0,NA
2024-08-28T15:40:00Z,28.08.24,15:40:00,OYA_1128 08_2024.xlsx,19.1,22.4,1.97,218,0.532,20.7,0.014,0,NA
2024-08-28T15:50:00Z,28.08.24,15:50:00,OYA_1128 08_2024.xlsx,19.8,21.7,2.89,222,0.757,15.8,0,0,NA
2024-08-28T16:00:00Z,28.08.24,16:00:00,OYA_1128 08_2024.xlsx,19.6,25.5,2.44,220,0.697,14.9,0.033,0,NA
2024-08-28T16:10:00Z,28.08.24,16:10:00,OYA_1128 08_2024.xlsx,19.8,28.6,2.86,218,0.933,15,0.084,0,NA
2024-08-28T16:20:00Z,28.08.24,16:20:00,OYA_1128 08_2024.xlsx,18.5,41.5,3.44,211,0.865,14.1,0.17,0,NA
2024-08-28T16:30:00Z,28.08.24,16:30:00,OYA_1128 08_2024.xlsx,18,36.3,2.16,218,0.477,18,0.31,0,NA
2024-08-28T16:40:00Z,28.08.24,16:40:00,OYA_1128 08_2024.xlsx,19.5,34.8,3.58,223,1.1,17.6,0.332,0,NA
2024-08-28T16:50:00Z,28.08.24,16:50:00,OYA_1128 08_2024.xlsx,18.2,46.4,4.62,217,0.617,12,0.356,0,NA
2024-08-28T17:00:00Z,28.08.24,17:00:00,OYA_1128 08_2024.xlsx,16.1,55.6,4,211,0.636,12,0.493,0,NA
2024-08-28T17:10:00Z,28.08.24,17:10:00,OYA_1128 08_2024.xlsx,15.4,58.7,3.58,217,0.74,17.9,0.635,0,NA
2024-08-28T17:20:00Z,28.08.24,17:20:00,OYA_1128 08_2024.xlsx,14.9,60.5,3.5,211,0.703,15.2,0.725,0,NA
2024-08-28T17:30:00Z,28.08.24,17:30:00,OYA_1128 08_2024.xlsx,14.4,62.4,3.28,219,0.645,15.3,0.819,0,NA
2024-08-28T17:40:00Z,28.08.24,17:40:00,OYA_1128 08_2024.xlsx,14.2,63.7,3.54,210,0.685,13.1,0.883,0,NA
2024-08-28T17:50:00Z,28.08.24,17:50:00,OYA_1128 08_2024.xlsx,13.7,65.9,3.94,210,0.749,12.3,0.946,0,NA
2024-08-28T18:00:00Z,28.08.24,18:00:00,OYA_1128 08_2024.xlsx,13.1,68.5,2.75,214,0.728,19.1,1.02,0,NA
2024-08-28T18:10:00Z,28.08.24,18:10:00,OYA_1128 08_2024.xlsx,13.7,66.9,2.24,220,0.707,24.3,1.05,0,NA
2024-08-28T18:20:00Z,28.08.24,18:20:00,OYA_1128 08_2024.xlsx,14.7,62.6,0.998,230,0.562,29.8,1.01,0,NA
2024-08-28T18:30:00Z,28.08.24,18:30:00,OYA_1128 08_2024.xlsx,17,51.4,1.06,216,0.518,45.7,0.864,0,NA
2024-08-28T18:40:00Z,28.08.24,18:40:00,OYA_1128 08_2024.xlsx,19,41.7,0.692,217,0.303,57.1,0.653,0,NA
2024-08-28T18:50:00Z,28.08.24,18:50:00,OYA_1128 08_2024.xlsx,20.6,37.1,2.9,211,1.43,18,0.404,0,NA
2024-08-28T19:00:00Z,28.08.24,19:00:00,OYA_1128 08_2024.xlsx,17.9,50.3,3.41,218,0.774,12.9,0.325,0,NA
2024-08-28T19:10:00Z,28.08.24,19:10:00,OYA_1128 08_2024.xlsx,16.7,53.9,2.4,227,0.567,16.4,0.398,0,NA
2024-08-28T19:20:00Z,28.08.24,19:20:00,OYA_1128 08_2024.xlsx,16.9,53,2.21,227,0.516,15.8,0.42,0,NA
2024-08-28T19:30:00Z,28.08.24,19:30:00,OYA_1128 08_2024.xlsx,16.7,53.4,3.17,221,0.862,11,0.43,0,NA
2024-08-28T19:40:00Z,28.08.24,19:40:00,OYA_1128 08_2024.xlsx,15.1,59.7,2.54,221,0.696,13.4,0.545,0,NA
2024-08-28T19:50:00Z,28.08.24,19:50:00,OYA_1128 08_2024.xlsx,14.9,60.8,2.81,225,0.498,11.8,0.618,0,NA
2024-08-28T20:00:00Z,28.08.24,20:00:00,OYA_1128 08_2024.xlsx,14.1,64.1,3.19,229,0.41,10.4,0.726,0,NA
2024-08-28T20:10:00Z,28.08.24,20:10:00,OYA_1128 08_2024.xlsx,13.3,67.9,2.01,219,0.657,16,0.877,0,NA
2024-08-28T20:20:00Z,28.08.24,20:20:00,OYA_1128 08_2024.xlsx,14.4,63.9,1.84,222,0.536,17.9,0.82,0,NA
2024-08-28T20:30:00Z,28.08.24,20:30:00,OYA_1128 08_2024.xlsx,15.1,61.2,2.02,233,0.47,18.7,0.657,0,NA
2024-08-28T20:40:00Z,28.08.24,20:40:00,OYA_1128 08_2024.xlsx,15.2,60.7,1.81,219,0.411,17.1,0.586,0,NA
2024-08-28T20:50:00Z,28.08.24,20:50:00,OYA_1128 08_2024.xlsx,14.7,63.1,2.23,224,0.43,13.2,0.642,0,NA
2024-08-28T21:00:00Z,28.08.24,21:00:00,OYA_1128 08_2024.xlsx,14.3,64.9,1.14,195,0.7,37.4,0.74,0,NA
2024-08-28T21:10:00Z,28.08.24,21:10:00,OYA_1128 08_2024.xlsx,15.5,60.8,0.729,213,0.316,39.3,0.757,0,NA
2024-08-28T21:20:00Z,28.08.24,21:20:00,OYA_1128 08_2024.xlsx,16.7,56,0.764,247,0.37,43.7,0.657,0,NA
2024-08-28T21:30:00Z,28.08.24,21:30:00,OYA_1128 08_2024.xlsx,16.4,56.8,2.49,216,0.394,8.98,0.565,0,NA
2024-08-28T21:40:00Z,28.08.24,21:40:00,OYA_1128 08_2024.xlsx,14.2,65,2,205,0.52,11,0.647,0,NA
2024-08-28T21:50:00Z,28.08.24,21:50:00,OYA_1128 08_2024.xlsx,14.1,66,0.905,178,0.521,33.5,0.745,0,NA
2024-08-28T22:00:00Z,28.08.24,22:00:00,OYA_1128 08_2024.xlsx,15.7,60.1,0.846,17.4,0.299,27,0.743,0,NA
2024-08-28T22:10:00Z,28.08.24,22:10:00,OYA_1128 08_2024.xlsx,16.5,54.7,2.21,284,1,33,0.731,0,NA
2024-08-28T22:20:00Z,28.08.24,22:20:00,OYA_1128 08_2024.xlsx,13.9,62.8,1.61,207,0.592,32.9,0.851,0,NA
2024-08-28T22:30:00Z,28.08.24,22:30:00,OYA_1128 08_2024.xlsx,11.4,72.8,1.3,201,0.226,11,1.11,0,NA
2024-08-28T22:40:00Z,28.08.24,22:40:00,OYA_1128 08_2024.xlsx,10.2,78.9,0.756,136,0.254,56.9,1.41,0,NA
2024-08-28T22:50:00Z,28.08.24,22:50:00,OYA_1128 08_2024.xlsx,10.2,80.4,1.25,359,0.656,23.2,1.64,0,NA
2024-08-28T23:00:00Z,28.08.24,23:00:00,OYA_1128 08_2024.xlsx,12.2,63.1,3.35,28.3,0.59,9.88,1.68,0,NA
2024-08-28T23:10:00Z,28.08.24,23:10:00,OYA_1128 08_2024.xlsx,13.2,59.8,1.53,279,0.772,66,1.64,0,NA
2024-08-28T23:20:00Z,28.08.24,23:20:00,OYA_1128 08_2024.xlsx,10.8,73.9,2.3,198,0.308,11.5,1.76,0,NA
2024-08-28T23:30:00Z,28.08.24,23:30:00,OYA_1128 08_2024.xlsx,8.95,83.4,1.87,217,0.542,11.4,2.17,0,NA
2024-08-28T23:40:00Z,28.08.24,23:40:00,OYA_1128 08_2024.xlsx,8.05,88.7,1.15,210,0.208,14.8,3.06,0,NA
2024-08-28T23:50:00Z,28.08.24,23:50:00,OYA_1128 08_2024.xlsx,7.72,91.3,0.696,205,0.278,13.8,4.33,0,NA
2024-08-29T00:00:00Z,29.08.24,00:00:00,OYA_1128 08_2024.xlsx,7.59,92.6,0.614,196,0.154,12.9,6.81,0,NA
2024-08-29T00:10:00Z,29.08.24,00:10:00,OYA_1128 08_2024.xlsx,7.51,93.3,0.967,216,0.214,15.7,10.3,0,NA
2024-08-29T00:20:00Z,29.08.24,00:20:00,OYA_1128 08_2024.xlsx,7.41,93.8,0.792,172,0.244,40.4,12.5,0,NA
2024-08-29T00:30:00Z,29.08.24,00:30:00,OYA_1128 08_2024.xlsx,7.29,94.4,0.586,35,0.222,38.3,14.1,0,NA
2024-08-29T00:40:00Z,29.08.24,00:40:00,OYA_1128 08_2024.xlsx,7.25,94.8,0.543,212,0.19,21.9,19.6,0,NA
2024-08-29T00:50:00Z,29.08.24,00:50:00,OYA_1128 08_2024.xlsx,7.11,95.1,0.366,52.6,0.036,0,45.1,0,NA
2024-08-29T01:00:00Z,29.08.24,01:00:00,OYA_1128 08_2024.xlsx,7,95.3,0.515,12.5,0.161,20.4,75.9,0,NA
2024-08-29T01:10:00Z,29.08.24,01:10:00,OYA_1128 08_2024.xlsx,6.82,95.6,0.378,349,0.066,33.9,76.8,0,NA
2024-08-29T01:20:00Z,29.08.24,01:20:00,OYA_1128 08_2024.xlsx,6.74,96.2,0.671,240,0.18,19.1,76.1,0,NA
2024-08-29T01:30:00Z,29.08.24,01:30:00,OYA_1128 08_2024.xlsx,6.7,95.8,0.434,317,0.121,31.8,78.4,0,NA
2024-08-29T01:40:00Z,29.08.24,01:40:00,OYA_1128 08_2024.xlsx,6.38,95.9,0.429,351,0.095,16.8,81.9,0,NA
2024-08-29T01:50:00Z,29.08.24,01:50:00,OYA_1128 08_2024.xlsx,6.14,96.4,0.701,16.1,0.292,38.9,81.8,0,NA
2024-08-29T02:00:00Z,29.08.24,02:00:00,OYA_1128 08_2024.xlsx,6.02,96.2,0.588,11.9,0.224,69.9,80.4,0,NA
2024-08-29T02:10:00Z,29.08.24,02:10:00,OYA_1128 08_2024.xlsx,6.6,96.1,0.587,328,0.31,74,75,0,NA
2024-08-29T02:20:00Z,29.08.24,02:20:00,OYA_1128 08_2024.xlsx,7.07,92.6,1.01,236,0.57,37.1,77.3,0,NA
2024-08-29T02:30:00Z,29.08.24,02:30:00,OYA_1128 08_2024.xlsx,6.55,92.9,0.615,50.1,0.304,92.7,84.8,0,NA
2024-08-29T02:40:00Z,29.08.24,02:40:00,OYA_1128 08_2024.xlsx,6.11,93.8,0.769,39.9,0.259,32.7,86.8,0,NA
2024-08-29T02:50:00Z,29.08.24,02:50:00,OYA_1128 08_2024.xlsx,5.75,94.9,0.383,132,0.063,61.4,84.8,0,NA
2024-08-29T03:00:00Z,29.08.24,03:00:00,OYA_1128 08_2024.xlsx,5.83,95.4,1.03,4.21,0.366,19.9,84.3,0,NA
2024-08-29T03:10:00Z,29.08.24,03:10:00,OYA_1128 08_2024.xlsx,6.34,91.1,0.749,46.1,0.418,61.4,80.3,0,NA
2024-08-29T03:20:00Z,29.08.24,03:20:00,OYA_1128 08_2024.xlsx,7.47,74.7,1.22,26.2,0.324,12.6,69.2,0,NA
2024-08-29T03:30:00Z,29.08.24,03:30:00,OYA_1128 08_2024.xlsx,8.99,51,1.21,20.8,0.625,28.3,50.3,0,NA
2024-08-29T03:40:00Z,29.08.24,03:40:00,OYA_1128 08_2024.xlsx,9.72,33.3,1.3,34.5,0.519,11.5,28.3,0,NA
2024-08-29T03:50:00Z,29.08.24,03:50:00,OYA_1128 08_2024.xlsx,10.5,25.5,1.97,33.4,0.882,22.3,14.1,0,NA
2024-08-29T04:00:00Z,29.08.24,04:00:00,OYA_1128 08_2024.xlsx,11.2,30.9,3.25,38.4,0.258,8.6,7.26,0,NA
2024-08-29T04:10:00Z,29.08.24,04:10:00,OYA_1128 08_2024.xlsx,10.7,31.3,1.77,48.2,0.957,59.8,3.87,0,NA
2024-08-29T04:20:00Z,29.08.24,04:20:00,OYA_1128 08_2024.xlsx,10,31.4,0.916,15.5,0.357,36.6,2.94,0,NA
2024-08-29T04:30:00Z,29.08.24,04:30:00,OYA_1128 08_2024.xlsx,9.92,26.8,1.8,44.2,0.34,18.5,2.38,0,NA
2024-08-29T04:40:00Z,29.08.24,04:40:00,OYA_1128 08_2024.xlsx,8.88,44,1.1,265,0.61,75.8,2.27,0,NA
2024-08-29T04:50:00Z,29.08.24,04:50:00,OYA_1128 08_2024.xlsx,5.88,77.8,0.909,58,0.311,48.3,4.66,0,NA
2024-08-29T05:00:00Z,29.08.24,05:00:00,OYA_1128 08_2024.xlsx,6.06,76.9,2.01,35,1.28,37.7,3.49,0,NA
2024-08-29T05:10:00Z,29.08.24,05:10:00,OYA_1128 08_2024.xlsx,10.1,51.7,1.94,54.4,0.729,25.3,2.9,0,NA
2024-08-29T05:20:00Z,29.08.24,05:20:00,OYA_1128 08_2024.xlsx,10,46.8,1.73,24.8,0.633,17.3,2.55,0,NA
2024-08-29T05:30:00Z,29.08.24,05:30:00,OYA_1128 08_2024.xlsx,10.2,41.7,0.89,10,0.286,41,2.38,0,NA
2024-08-29T05:40:00Z,29.08.24,05:40:00,OYA_1128 08_2024.xlsx,10.2,37,0.729,356,0.248,25.5,2.26,0,NA
2024-08-29T05:50:00Z,29.08.24,05:50:00,OYA_1128 08_2024.xlsx,9.93,33.4,1.85,42.3,0.706,13.8,2.19,0,NA
2024-08-29T06:00:00Z,29.08.24,06:00:00,OYA_1128 08_2024.xlsx,9.51,29.1,2.2,49.6,0.371,8.5,2.13,0,NA
2024-08-29T06:10:00Z,29.08.24,06:10:00,OYA_1128 08_2024.xlsx,9.33,25.8,1.6,38.6,0.466,24.3,2.08,0,NA
2024-08-29T06:20:00Z,29.08.24,06:20:00,OYA_1128 08_2024.xlsx,9.29,23.3,2.04,42.1,0.599,20.3,2.07,0,NA
2024-08-29T06:30:00Z,29.08.24,06:30:00,OYA_1128 08_2024.xlsx,9.32,23.7,0.921,343,0.581,51,2.06,0,NA
2024-08-29T06:40:00Z,29.08.24,06:40:00,OYA_1128 08_2024.xlsx,9.22,24.5,1.92,37.3,0.69,20.4,2.08,0,NA
2024-08-29T06:50:00Z,29.08.24,06:50:00,OYA_1128 08_2024.xlsx,9.66,24.5,2.26,38.1,0.549,9.45,2.08,0,NA
2024-08-29T07:00:00Z,29.08.24,07:00:00,OYA_1128 08_2024.xlsx,9.77,23.2,0.889,15.7,0.465,31.7,2.07,0,NA
2024-08-29T07:10:00Z,29.08.24,07:10:00,OYA_1128 08_2024.xlsx,9.54,22.3,1,33.4,0.33,15.8,2.08,0,NA
2024-08-29T07:20:00Z,29.08.24,07:20:00,OYA_1128 08_2024.xlsx,8.99,35.3,1.43,185,0.687,108,2.11,0,NA
2024-08-29T07:30:00Z,29.08.24,07:30:00,OYA_1128 08_2024.xlsx,5.79,72.6,1.16,87.9,0.506,54.3,2.27,0,NA
2024-08-29T07:40:00Z,29.08.24,07:40:00,OYA_1128 08_2024.xlsx,5.01,74.7,1.73,18.8,0.451,12.2,2.55,0,NA
2024-08-29T07:50:00Z,29.08.24,07:50:00,OYA_1128 08_2024.xlsx,5.48,56.4,1.04,31.7,0.83,35.8,2.58,0,NA
2024-08-29T08:00:00Z,29.08.24,08:00:00,OYA_1128 08_2024.xlsx,5.91,42.2,0.752,336,0.296,40.7,2.56,0,NA
2024-08-29T08:10:00Z,29.08.24,08:10:00,OYA_1128 08_2024.xlsx,6.32,32.5,0.931,27.9,0.514,53.4,2.52,0,NA
2024-08-29T08:20:00Z,29.08.24,08:20:00,OYA_1128 08_2024.xlsx,6.95,30.1,0.693,16.7,0.279,39.6,2.48,0,NA
2024-08-29T08:30:00Z,29.08.24,08:30:00,OYA_1128 08_2024.xlsx,7.68,27.8,1.65,40.9,0.592,22,2.43,0,NA
2024-08-29T08:40:00Z,29.08.24,08:40:00,OYA_1128 08_2024.xlsx,8.72,26.2,2.61,44.3,0.391,10.4,2.35,0,NA
2024-08-29T08:50:00Z,29.08.24,08:50:00,OYA_1128 08_2024.xlsx,9.66,24.4,2.77,47.7,0.237,16.2,2.23,0,NA
2024-08-29T09:00:00Z,29.08.24,09:00:00,OYA_1128 08_2024.xlsx,10.4,23.3,3.04,42.4,0.239,5.19,2.13,0,NA
2024-08-29T09:10:00Z,29.08.24,09:10:00,OYA_1128 08_2024.xlsx,10.9,22.2,3.25,23.1,0.35,9.34,2.04,0,NA
2024-08-29T09:20:00Z,29.08.24,09:20:00,OYA_1128 08_2024.xlsx,10.3,25.4,3.16,25.8,0.725,10.5,1.99,0,NA
2024-08-29T09:30:00Z,29.08.24,09:30:00,OYA_1128 08_2024.xlsx,9.48,29.2,2.83,19.1,0.59,11.3,1.99,0,NA
2024-08-29T09:40:00Z,29.08.24,09:40:00,OYA_1128 08_2024.xlsx,9.53,30.3,2.76,14.5,0.358,9.46,2,0,NA
2024-08-29T09:50:00Z,29.08.24,09:50:00,OYA_1128 08_2024.xlsx,9.63,34.8,2.65,14.8,0.395,10.2,2,0,NA
2024-08-29T10:00:00Z,29.08.24,10:00:00,OYA_1128 08_2024.xlsx,9.31,35.7,2.51,18.5,0.413,9.45,2.01,0,NA
2024-08-29T10:10:00Z,29.08.24,10:10:00,OYA_1128 08_2024.xlsx,10.2,37.1,3.26,60.6,0.601,12.8,2.01,0,NA
2024-08-29T10:20:00Z,29.08.24,10:20:00,OYA_1128 08_2024.xlsx,11.3,35,3.31,52.4,0.657,10.8,1.93,0,NA
2024-08-29T10:30:00Z,29.08.24,10:30:00,OYA_1128 08_2024.xlsx,11,34.6,3.9,49.6,0.477,10.5,1.88,0,NA
2024-08-29T10:40:00Z,29.08.24,10:40:00,OYA_1128 08_2024.xlsx,10.6,28.3,4.21,42.1,0.281,5.31,1.86,0,NA
2024-08-29T10:50:00Z,29.08.24,10:50:00,OYA_1128 08_2024.xlsx,10.6,27,3.4,46.2,0.335,5.79,1.88,0,NA
2024-08-29T11:00:00Z,29.08.24,11:00:00,OYA_1128 08_2024.xlsx,10.5,26.1,3.09,58.4,0.295,7.22,1.88,0,NA
2024-08-29T11:10:00Z,29.08.24,11:10:00,OYA_1128 08_2024.xlsx,10,25.7,0.928,4.55,0.731,57.9,1.89,0,NA
2024-08-29T11:20:00Z,29.08.24,11:20:00,OYA_1128 08_2024.xlsx,9.69,35.5,1.38,102,0.48,71.9,1.93,0,NA
2024-08-29T11:30:00Z,29.08.24,11:30:00,OYA_1128 08_2024.xlsx,6.55,69.3,1.65,206,0.545,36.5,2.08,0,NA
2024-08-29T11:40:00Z,29.08.24,11:40:00,OYA_1128 08_2024.xlsx,5.91,78.3,1.06,319,0.517,40.2,2.3,0,NA
2024-08-29T11:50:00Z,29.08.24,11:50:00,OYA_1128 08_2024.xlsx,6.39,83.4,0.485,59.4,0.117,21.8,2.57,0,NA
2024-08-29T12:00:00Z,29.08.24,12:00:00,OYA_1128 08_2024.xlsx,6.39,85.6,0.405,7.37,0.09,37.1,2.63,0,NA
2024-08-29T12:10:00Z,29.08.24,12:10:00,OYA_1128 08_2024.xlsx,6.67,85.5,0.552,275,0.214,36,2.55,0,NA
2024-08-29T12:20:00Z,29.08.24,12:20:00,OYA_1128 08_2024.xlsx,6.28,87.3,0.779,181,0.251,50.2,2.46,0,NA
2024-08-29T12:30:00Z,29.08.24,12:30:00,OYA_1128 08_2024.xlsx,6.24,89.6,0.603,309,0.228,28.2,2.47,0,NA
2024-08-29T12:40:00Z,29.08.24,12:40:00,OYA_1128 08_2024.xlsx,6.58,90.2,0.658,291,0.29,57.9,2.25,0,NA
2024-08-29T12:50:00Z,29.08.24,12:50:00,OYA_1128 08_2024.xlsx,7.73,90.6,0.389,75.7,0.073,90.3,1.96,0,NA
2024-08-29T13:00:00Z,29.08.24,13:00:00,OYA_1128 08_2024.xlsx,9.96,83.5,0.677,274,0.398,78.3,1.67,0,NA
2024-08-29T13:10:00Z,29.08.24,13:10:00,OYA_1128 08_2024.xlsx,10.1,79,0.654,253,0.378,61.6,1.48,0,NA
2024-08-29T13:20:00Z,29.08.24,13:20:00,OYA_1128 08_2024.xlsx,11.4,72.1,0.784,264,0.328,47.8,1.28,0,NA
2024-08-29T13:30:00Z,29.08.24,13:30:00,OYA_1128 08_2024.xlsx,11.3,70.7,1.02,181,0.297,31.1,1.12,0,NA
2024-08-29T13:40:00Z,29.08.24,13:40:00,OYA_1128 08_2024.xlsx,11.7,68.2,1.05,212,0.454,41,0.975,0,NA
2024-08-29T13:50:00Z,29.08.24,13:50:00,OYA_1128 08_2024.xlsx,11.7,67.1,2.23,235,0.579,23.3,0.853,0,NA
2024-08-29T14:00:00Z,29.08.24,14:00:00,OYA_1128 08_2024.xlsx,10.8,71.3,2.2,235,0.414,22,0.868,0,NA
2024-08-29T14:10:00Z,29.08.24,14:10:00,OYA_1128 08_2024.xlsx,11.5,70.3,0.987,215,0.423,89.5,0.862,0,NA
2024-08-29T14:20:00Z,29.08.24,14:20:00,OYA_1128 08_2024.xlsx,12,66.8,2.16,243,0.711,29,0.739,0,NA
