datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_ml,niederschlag_nebelwasser_mm
2025-03-10T08:10:00Z,10.03.25,08:10:00,OYA_1193 03_2025.xlsx,17.6,60,8.84,356,1.03,6.91,1.76,NA,NA
2025-03-10T08:20:00Z,10.03.25,08:20:00,OYA_1193 03_2025.xlsx,17.5,61.3,7.55,354,1.21,8.73,1.76,NA,NA
2025-03-10T08:30:00Z,10.03.25,08:30:00,OYA_1193 03_2025.xlsx,17.5,62.1,5.44,357,0.838,8.07,1.76,NA,NA
2025-03-10T08:40:00Z,10.03.25,08:40:00,OYA_1193 03_2025.xlsx,17.4,63.3,6.33,358,0.921,7.47,1.78,NA,NA
2025-03-10T08:50:00Z,10.03.25,08:50:00,OYA_1193 03_2025.xlsx,17.4,64.4,6.37,351,0.892,8.32,1.81,NA,NA
2025-03-10T09:00:00Z,10.03.25,09:00:00,OYA_1193 03_2025.xlsx,17.3,64.7,6.48,350,0.84,9.34,1.82,NA,NA
2025-03-10T09:10:00Z,10.03.25,09:10:00,OYA_1193 03_2025.xlsx,17.3,65.1,6.81,347,0.675,7.81,1.84,NA,NA
2025-03-10T09:20:00Z,10.03.25,09:20:00,OYA_1193 03_2025.xlsx,17.2,65.9,6.94,352,0.849,7.5,1.87,NA,NA
2025-03-10T09:30:00Z,10.03.25,09:30:00,OYA_1193 03_2025.xlsx,17.3,65.6,6.96,352,0.874,7.24,1.87,NA,NA
2025-03-10T09:40:00Z,10.03.25,09:40:00,OYA_1193 03_2025.xlsx,17.3,65.5,5.47,345,0.768,10.2,1.86,NA,NA
2025-03-10T09:50:00Z,10.03.25,09:50:00,OYA_1193 03_2025.xlsx,17.3,65.4,5.72,346,0.657,7.33,1.86,NA,NA
2025-03-10T10:00:00Z,10.03.25,10:00:00,OYA_1193 03_2025.xlsx,17.4,64.6,4.51,330,0.605,9.55,1.86,NA,NA
2025-03-10T10:10:00Z,10.03.25,10:10:00,OYA_1193 03_2025.xlsx,17.2,64.6,4.14,307,0.464,7.54,1.86,NA,NA
2025-03-10T10:20:00Z,10.03.25,10:20:00,OYA_1193 03_2025.xlsx,16.8,66.5,3.92,309,0.588,6.42,1.9,NA,NA
2025-03-10T10:30:00Z,10.03.25,10:30:00,OYA_1193 03_2025.xlsx,16.4,69,3.74,331,0.813,10,1.96,NA,NA
2025-03-10T10:40:00Z,10.03.25,10:40:00,OYA_1193 03_2025.xlsx,16.6,71.2,4.65,335,0.452,8.49,2.06,NA,NA
2025-03-10T10:50:00Z,10.03.25,10:50:00,OYA_1193 03_2025.xlsx,16.9,69.5,2.33,334,1.39,46.5,2.06,NA,NA
2025-03-10T11:00:00Z,10.03.25,11:00:00,OYA_1193 03_2025.xlsx,17,69,2.17,358,0.997,51.7,2.06,NA,NA
2025-03-10T11:10:00Z,10.03.25,11:10:00,OYA_1193 03_2025.xlsx,16.8,70.3,2.23,30.7,1.06,46.1,2.06,NA,NA
2025-03-10T11:20:00Z,10.03.25,11:20:00,OYA_1193 03_2025.xlsx,16.8,71.7,1.74,314,0.973,66,2.06,NA,NA
2025-03-10T11:30:00Z,10.03.25,11:30:00,OYA_1193 03_2025.xlsx,17,72,2.81,318,0.795,18.6,2.04,NA,NA
2025-03-10T11:40:00Z,10.03.25,11:40:00,OYA_1193 03_2025.xlsx,17.1,73,3.18,343,0.873,30,1.98,NA,NA
2025-03-10T11:50:00Z,10.03.25,11:50:00,OYA_1193 03_2025.xlsx,17.2,72.8,3.24,9.45,0.999,24.5,1.88,NA,NA
2025-03-10T12:00:00Z,10.03.25,12:00:00,OYA_1193 03_2025.xlsx,17.6,72.1,2.89,26.5,0.977,25,1.72,NA,NA
2025-03-10T12:10:00Z,10.03.25,12:10:00,OYA_1193 03_2025.xlsx,18.2,69.4,2.75,355,0.949,29.1,1.48,NA,NA
2025-03-10T12:20:00Z,10.03.25,12:20:00,OYA_1193 03_2025.xlsx,19.1,66.1,2.06,343,0.805,43.3,1.23,NA,NA
2025-03-10T12:30:00Z,10.03.25,12:30:00,OYA_1193 03_2025.xlsx,19.6,63.4,2.07,333,0.938,39.6,0.968,NA,NA
2025-03-10T12:40:00Z,10.03.25,12:40:00,OYA_1193 03_2025.xlsx,19.3,64.1,2.36,332,0.746,23.7,0.787,NA,NA
2025-03-10T12:50:00Z,10.03.25,12:50:00,OYA_1193 03_2025.xlsx,19,65.7,1.96,334,0.624,15.8,0.689,NA,NA
2025-03-10T13:00:00Z,10.03.25,13:00:00,OYA_1193 03_2025.xlsx,19.8,63.9,2.28,43,1.42,54.1,0.594,NA,NA
2025-03-10T13:10:00Z,10.03.25,13:10:00,OYA_1193 03_2025.xlsx,19.6,64.6,4.36,52.8,0.774,21.9,0.613,NA,NA
2025-03-10T13:20:00Z,10.03.25,13:20:00,OYA_1193 03_2025.xlsx,20.3,62.8,2.01,345,1.22,65,0.671,NA,NA
2025-03-10T13:30:00Z,10.03.25,13:30:00,OYA_1193 03_2025.xlsx,20.7,60.2,2.23,0.517,1.44,57.3,0.571,NA,NA
2025-03-10T13:40:00Z,10.03.25,13:40:00,OYA_1193 03_2025.xlsx,21,59.7,3.31,32.9,1.23,28,0.482,NA,NA
2025-03-10T13:50:00Z,10.03.25,13:50:00,OYA_1193 03_2025.xlsx,22,56,1.91,335,0.859,76.6,0.414,NA,NA
2025-03-10T14:00:00Z,10.03.25,14:00:00,OYA_1193 03_2025.xlsx,21.3,57,2.24,305,0.774,17.4,0.332,NA,NA
2025-03-10T14:10:00Z,10.03.25,14:10:00,OYA_1193 03_2025.xlsx,20.8,59.9,2.02,310,0.631,24.3,0.295,NA,NA
2025-03-10T14:20:00Z,10.03.25,14:20:00,OYA_1193 03_2025.xlsx,21.1,59.1,1.55,309,0.863,36.8,0.245,NA,NA
2025-03-10T14:30:00Z,10.03.25,14:30:00,OYA_1193 03_2025.xlsx,21.7,56.8,1.39,315,0.711,37.1,0.15,NA,NA
2025-03-10T14:40:00Z,10.03.25,14:40:00,OYA_1193 03_2025.xlsx,22.2,56.2,1.55,290,0.595,33.2,0.046,NA,NA
2025-03-10T14:50:00Z,10.03.25,14:50:00,OYA_1193 03_2025.xlsx,21.9,57.9,2.79,209,0.729,33.5,0.034,NA,NA
2025-03-10T15:00:00Z,10.03.25,15:00:00,OYA_1193 03_2025.xlsx,21.7,59.3,2.58,207,0.568,19.3,0.119,NA,NA
2025-03-10T15:10:00Z,10.03.25,15:10:00,OYA_1193 03_2025.xlsx,21.7,59.5,2.1,265,0.636,28.7,0.195,NA,NA
2025-03-10T15:20:00Z,10.03.25,15:20:00,OYA_1193 03_2025.xlsx,21.7,59.3,2.69,247,0.718,21.3,0.245,NA,NA
2025-03-10T15:30:00Z,10.03.25,15:30:00,OYA_1193 03_2025.xlsx,21.6,59.9,2.96,237,0.54,24.3,0.317,NA,NA
2025-03-10T15:40:00Z,10.03.25,15:40:00,OYA_1193 03_2025.xlsx,21.8,58.9,2.78,209,0.599,19.6,0.356,NA,NA
2025-03-10T15:50:00Z,10.03.25,15:50:00,OYA_1193 03_2025.xlsx,22.4,57.4,2.7,254,0.575,21.8,0.36,NA,NA
2025-03-10T16:00:00Z,10.03.25,16:00:00,OYA_1193 03_2025.xlsx,22.4,56.8,2.58,264,0.713,24.7,0.362,NA,NA
2025-03-10T16:10:00Z,10.03.25,16:10:00,OYA_1193 03_2025.xlsx,22.6,56.3,2.94,263,0.853,21.8,0.384,NA,NA
2025-03-10T16:20:00Z,10.03.25,16:20:00,OYA_1193 03_2025.xlsx,22.8,55.2,3.26,262,0.649,15.1,0.405,NA,NA
2025-03-10T16:30:00Z,10.03.25,16:30:00,OYA_1193 03_2025.xlsx,22.7,55.6,3.91,260,0.751,18.4,0.435,NA,NA
2025-03-10T16:40:00Z,10.03.25,16:40:00,OYA_1193 03_2025.xlsx,22.5,56.4,4.34,261,0.709,14.1,0.482,NA,NA
2025-03-10T16:50:00Z,10.03.25,16:50:00,OYA_1193 03_2025.xlsx,22.3,56.2,4.79,287,0.891,13.8,0.538,NA,NA
2025-03-10T17:00:00Z,10.03.25,17:00:00,OYA_1193 03_2025.xlsx,22.4,55.3,4.65,295,0.742,16.8,0.557,NA,NA
2025-03-10T17:10:00Z,10.03.25,17:10:00,OYA_1193 03_2025.xlsx,22.9,54,4.34,286,0.824,18,0.54,NA,NA
2025-03-10T17:20:00Z,10.03.25,17:20:00,OYA_1193 03_2025.xlsx,22.5,54.5,4.39,299,0.806,12.3,0.536,NA,NA
2025-03-10T17:30:00Z,10.03.25,17:30:00,OYA_1193 03_2025.xlsx,22.1,53.4,4.18,289,0.934,13.6,0.555,NA,NA
2025-03-10T17:40:00Z,10.03.25,17:40:00,OYA_1193 03_2025.xlsx,22.2,53.3,3.67,282,0.956,19.1,0.584,NA,NA
2025-03-10T17:50:00Z,10.03.25,17:50:00,OYA_1193 03_2025.xlsx,22.8,52,3.4,278,0.865,21.1,0.566,NA,NA
2025-03-10T18:00:00Z,10.03.25,18:00:00,OYA_1193 03_2025.xlsx,22.4,54.5,3.66,269,0.886,19.7,0.545,NA,NA
2025-03-10T18:10:00Z,10.03.25,18:10:00,OYA_1193 03_2025.xlsx,22.3,52.3,3.72,278,0.761,20.8,0.548,NA,NA
2025-03-10T18:20:00Z,10.03.25,18:20:00,OYA_1193 03_2025.xlsx,22.2,52.6,3.89,271,0.793,17.6,0.541,NA,NA
2025-03-10T18:30:00Z,10.03.25,18:30:00,OYA_1193 03_2025.xlsx,22.1,53.8,4.18,276,0.812,18.7,0.54,NA,NA
2025-03-10T18:40:00Z,10.03.25,18:40:00,OYA_1193 03_2025.xlsx,21.9,54.7,3.92,289,0.822,18.3,0.549,NA,NA
2025-03-10T18:50:00Z,10.03.25,18:50:00,OYA_1193 03_2025.xlsx,21.9,52.6,4.58,294,0.755,15,0.528,NA,NA
2025-03-10T19:00:00Z,10.03.25,19:00:00,OYA_1193 03_2025.xlsx,22,54.2,4.09,288,0.78,16.8,0.519,NA,NA
2025-03-10T19:10:00Z,10.03.25,19:10:00,OYA_1193 03_2025.xlsx,21.8,54.5,4.43,283,0.754,17.2,0.519,NA,NA
2025-03-10T19:20:00Z,10.03.25,19:20:00,OYA_1193 03_2025.xlsx,21.5,55.8,4.94,286,0.954,16.6,0.544,NA,NA
2025-03-10T19:30:00Z,10.03.25,19:30:00,OYA_1193 03_2025.xlsx,21.1,56.6,4.94,286,0.769,14.2,0.591,NA,NA
2025-03-10T19:40:00Z,10.03.25,19:40:00,OYA_1193 03_2025.xlsx,21.4,56.7,4.81,281,0.821,15.4,0.619,NA,NA
2025-03-10T19:50:00Z,10.03.25,19:50:00,OYA_1193 03_2025.xlsx,21.2,58.7,4.7,279,0.717,13.7,0.622,NA,NA
2025-03-10T20:00:00Z,10.03.25,20:00:00,OYA_1193 03_2025.xlsx,20.8,58.6,4.25,279,0.65,17.5,0.649,NA,NA
2025-03-10T20:10:00Z,10.03.25,20:10:00,OYA_1193 03_2025.xlsx,20.9,58.2,4.53,285,0.642,13.2,0.66,NA,NA
2025-03-10T20:20:00Z,10.03.25,20:20:00,OYA_1193 03_2025.xlsx,20.7,57,4.59,292,0.699,12.7,0.659,NA,NA
2025-03-10T20:30:00Z,10.03.25,20:30:00,OYA_1193 03_2025.xlsx,21.1,56.5,4.43,285,0.759,19.4,0.66,NA,NA
2025-03-10T20:40:00Z,10.03.25,20:40:00,OYA_1193 03_2025.xlsx,21.3,50.2,4.57,286,0.729,11.6,0.651,NA,NA
2025-03-10T20:50:00Z,10.03.25,20:50:00,OYA_1193 03_2025.xlsx,21.2,49.7,4.76,294,0.642,12,0.65,NA,NA
2025-03-10T21:00:00Z,10.03.25,21:00:00,OYA_1193 03_2025.xlsx,21.1,51.1,4.61,287,0.605,13.7,0.663,NA,NA
2025-03-10T21:10:00Z,10.03.25,21:10:00,OYA_1193 03_2025.xlsx,20.6,53.3,4.76,297,0.612,11.5,0.695,NA,NA
2025-03-10T21:20:00Z,10.03.25,21:20:00,OYA_1193 03_2025.xlsx,20.7,49,5.66,300,0.612,8.32,0.737,NA,NA
2025-03-10T21:30:00Z,10.03.25,21:30:00,OYA_1193 03_2025.xlsx,20.9,48.2,5.63,300,0.512,9.49,0.764,NA,NA
2025-03-10T21:40:00Z,10.03.25,21:40:00,OYA_1193 03_2025.xlsx,20.7,44.4,5.74,303,0.568,8.59,0.799,NA,NA
2025-03-10T21:50:00Z,10.03.25,21:50:00,OYA_1193 03_2025.xlsx,20.9,43.2,6.44,302,0.562,7.3,0.831,NA,NA
2025-03-10T22:00:00Z,10.03.25,22:00:00,OYA_1193 03_2025.xlsx,20.7,45.2,6.68,304,0.699,9.3,0.863,NA,NA
2025-03-10T22:10:00Z,10.03.25,22:10:00,OYA_1193 03_2025.xlsx,20.5,45.5,6.53,308,0.591,7.94,0.915,NA,NA
2025-03-10T22:20:00Z,10.03.25,22:20:00,OYA_1193 03_2025.xlsx,20.2,46.4,6.04,308,0.553,7.49,0.967,NA,NA
2025-03-10T22:30:00Z,10.03.25,22:30:00,OYA_1193 03_2025.xlsx,20.5,42.7,5.78,312,0.598,6.93,1.01,NA,NA
2025-03-10T22:40:00Z,10.03.25,22:40:00,OYA_1193 03_2025.xlsx,20.3,42.6,5.71,315,0.676,7.56,1.05,NA,NA
2025-03-10T22:50:00Z,10.03.25,22:50:00,OYA_1193 03_2025.xlsx,19.9,45.2,5.24,316,0.59,7.58,1.1,NA,NA
2025-03-10T23:00:00Z,10.03.25,23:00:00,OYA_1193 03_2025.xlsx,19.7,44,5.25,316,0.652,10.1,1.18,NA,NA
2025-03-10T23:10:00Z,10.03.25,23:10:00,OYA_1193 03_2025.xlsx,19.6,41.1,6.15,319,0.841,10,1.27,NA,NA
2025-03-10T23:20:00Z,10.03.25,23:20:00,OYA_1193 03_2025.xlsx,19.5,42.4,6.22,324,0.887,10.3,1.34,NA,NA
2025-03-10T23:30:00Z,10.03.25,23:30:00,OYA_1193 03_2025.xlsx,19.4,42.1,6.44,317,0.896,12,1.37,NA,NA
2025-03-10T23:40:00Z,10.03.25,23:40:00,OYA_1193 03_2025.xlsx,19.4,41.6,6.79,317,0.825,9.18,1.4,NA,NA
2025-03-10T23:50:00Z,10.03.25,23:50:00,OYA_1193 03_2025.xlsx,19.4,42.7,6.72,314,0.822,11.1,1.42,NA,NA
2025-03-11T00:00:00Z,11.03.25,00:00:00,OYA_1193 03_2025.xlsx,19.2,43.3,7.4,313,1.06,12,1.44,NA,NA
2025-03-11T00:10:00Z,11.03.25,00:10:00,OYA_1193 03_2025.xlsx,19.3,43.9,7.65,314,0.928,7.02,1.44,NA,NA
2025-03-11T00:20:00Z,11.03.25,00:20:00,OYA_1193 03_2025.xlsx,19.1,45.5,7.36,315,0.852,8.57,1.44,NA,NA
2025-03-11T00:30:00Z,11.03.25,00:30:00,OYA_1193 03_2025.xlsx,19.2,44.2,7.01,315,1.04,8.58,1.44,NA,NA
2025-03-11T00:40:00Z,11.03.25,00:40:00,OYA_1193 03_2025.xlsx,19.2,42.4,7.01,312,0.901,11.7,1.44,NA,NA
2025-03-11T00:50:00Z,11.03.25,00:50:00,OYA_1193 03_2025.xlsx,19.2,44.3,6.6,324,0.862,9.16,1.42,NA,NA
2025-03-11T01:00:00Z,11.03.25,01:00:00,OYA_1193 03_2025.xlsx,19.2,44.4,6.91,318,0.803,11.6,1.42,NA,NA
2025-03-11T01:10:00Z,11.03.25,01:10:00,OYA_1193 03_2025.xlsx,19.1,48,6.51,316,0.917,10.6,1.42,NA,NA
2025-03-11T01:20:00Z,11.03.25,01:20:00,OYA_1193 03_2025.xlsx,18.7,53.5,7.01,319,0.898,8.14,1.44,NA,NA
2025-03-11T01:30:00Z,11.03.25,01:30:00,OYA_1193 03_2025.xlsx,18.3,58,7.08,323,0.812,9.1,1.49,NA,NA
2025-03-11T01:40:00Z,11.03.25,01:40:00,OYA_1193 03_2025.xlsx,18.3,58,6.96,326,0.805,11.1,1.54,NA,NA
2025-03-11T01:50:00Z,11.03.25,01:50:00,OYA_1193 03_2025.xlsx,18.4,55.5,6.73,332,0.582,8.75,1.56,NA,NA
2025-03-11T02:00:00Z,11.03.25,02:00:00,OYA_1193 03_2025.xlsx,18.4,55.7,5.98,341,0.768,8.49,1.56,NA,NA
2025-03-11T02:10:00Z,11.03.25,02:10:00,OYA_1193 03_2025.xlsx,18.2,56.1,6.49,348,1.03,8.56,1.59,NA,NA
2025-03-11T02:20:00Z,11.03.25,02:20:00,OYA_1193 03_2025.xlsx,18.3,53.6,6.89,350,1.01,10.4,1.6,NA,NA
2025-03-11T02:30:00Z,11.03.25,02:30:00,OYA_1193 03_2025.xlsx,18.3,50.9,6.7,356,0.921,8.36,1.6,NA,NA
2025-03-11T02:40:00Z,11.03.25,02:40:00,OYA_1193 03_2025.xlsx,18.4,49.2,7.43,357,0.77,9.58,1.6,NA,NA
2025-03-11T02:50:00Z,11.03.25,02:50:00,OYA_1193 03_2025.xlsx,18.6,46.7,8.44,358,0.923,7.11,1.58,NA,NA
2025-03-11T03:00:00Z,11.03.25,03:00:00,OYA_1193 03_2025.xlsx,18.7,45.4,8.44,359,0.721,5.08,1.57,NA,NA
2025-03-11T03:10:00Z,11.03.25,03:10:00,OYA_1193 03_2025.xlsx,18.7,45,7.74,359,0.637,5.65,1.56,NA,NA
2025-03-11T03:20:00Z,11.03.25,03:20:00,OYA_1193 03_2025.xlsx,19.4,36.5,7.28,350,0.758,6.81,1.53,NA,NA
2025-03-11T03:30:00Z,11.03.25,03:30:00,OYA_1193 03_2025.xlsx,20,35.1,7.1,349,0.647,6.76,1.48,NA,NA
2025-03-11T03:40:00Z,11.03.25,03:40:00,OYA_1193 03_2025.xlsx,20.2,33.2,7.23,355,0.866,7.34,1.45,NA,NA
2025-03-11T03:50:00Z,11.03.25,03:50:00,OYA_1193 03_2025.xlsx,20.4,31.6,7.65,358,0.716,6.39,1.41,NA,NA
2025-03-11T04:00:00Z,11.03.25,04:00:00,OYA_1193 03_2025.xlsx,20.7,30.6,7.45,356,0.758,6.46,1.38,NA,NA
2025-03-11T04:10:00Z,11.03.25,04:10:00,OYA_1193 03_2025.xlsx,20.6,31,7.36,356,0.728,6.23,1.36,NA,NA
2025-03-11T04:20:00Z,11.03.25,04:20:00,OYA_1193 03_2025.xlsx,20.6,32.1,7.55,356,0.737,5.85,1.36,NA,NA
2025-03-11T04:30:00Z,11.03.25,04:30:00,OYA_1193 03_2025.xlsx,20.5,33.6,7.88,359,0.758,6.27,1.36,NA,NA
2025-03-11T04:40:00Z,11.03.25,04:40:00,OYA_1193 03_2025.xlsx,20.3,35.3,7.44,357,0.727,5.98,1.36,NA,NA
2025-03-11T04:50:00Z,11.03.25,04:50:00,OYA_1193 03_2025.xlsx,20.2,36.5,7.51,355,0.842,6.84,1.38,NA,NA
2025-03-11T05:00:00Z,11.03.25,05:00:00,OYA_1193 03_2025.xlsx,20.1,38.4,6.38,348,0.973,8.38,1.39,NA,NA
2025-03-11T05:10:00Z,11.03.25,05:10:00,OYA_1193 03_2025.xlsx,19.3,45.8,7.1,348,0.599,7.82,1.42,NA,NA
2025-03-11T05:20:00Z,11.03.25,05:20:00,OYA_1193 03_2025.xlsx,18.8,49.6,6.88,352,0.867,7.32,1.47,NA,NA
2025-03-11T05:30:00Z,11.03.25,05:30:00,OYA_1193 03_2025.xlsx,18.6,50.5,7.19,350,0.941,8.29,1.53,NA,NA
2025-03-11T05:40:00Z,11.03.25,05:40:00,OYA_1193 03_2025.xlsx,18.4,51.4,7.52,353,0.908,8.42,1.56,NA,NA
2025-03-11T05:50:00Z,11.03.25,05:50:00,OYA_1193 03_2025.xlsx,18.3,52.4,7.6,354,0.7,6.74,1.58,NA,NA
2025-03-11T06:00:00Z,11.03.25,06:00:00,OYA_1193 03_2025.xlsx,18.2,53.7,6.62,352,0.808,7.54,1.61,NA,NA
2025-03-11T06:10:00Z,11.03.25,06:10:00,OYA_1193 03_2025.xlsx,18.2,52,6.57,354,0.764,7.08,1.62,NA,NA
2025-03-11T06:20:00Z,11.03.25,06:20:00,OYA_1193 03_2025.xlsx,18.4,50.6,4.85,347,0.873,10,1.62,NA,NA
2025-03-11T06:30:00Z,11.03.25,06:30:00,OYA_1193 03_2025.xlsx,18,52,4.63,338,0.695,10.3,1.64,NA,NA
2025-03-11T06:40:00Z,11.03.25,06:40:00,OYA_1193 03_2025.xlsx,18.1,52.2,5.24,343,0.515,8.59,1.66,NA,NA
2025-03-11T06:50:00Z,11.03.25,06:50:00,OYA_1193 03_2025.xlsx,18,52.4,5.71,331,0.67,9.3,1.67,NA,NA
2025-03-11T07:00:00Z,11.03.25,07:00:00,OYA_1193 03_2025.xlsx,18,55.7,6.46,320,0.804,6.52,1.68,NA,NA
2025-03-11T07:10:00Z,11.03.25,07:10:00,OYA_1193 03_2025.xlsx,17.8,57.5,6.31,330,0.782,12.2,1.7,NA,NA
2025-03-11T07:20:00Z,11.03.25,07:20:00,OYA_1193 03_2025.xlsx,17.5,58.3,4.86,343,0.65,10.5,1.73,NA,NA
2025-03-11T07:30:00Z,11.03.25,07:30:00,OYA_1193 03_2025.xlsx,17.4,57.8,4.89,349,0.753,9.99,1.75,NA,NA
2025-03-11T07:40:00Z,11.03.25,07:40:00,OYA_1193 03_2025.xlsx,17.4,57.4,4.31,342,0.747,12.8,1.78,NA,NA
2025-03-11T07:50:00Z,11.03.25,07:50:00,OYA_1193 03_2025.xlsx,17.4,56.9,3.83,342,1.28,20.9,1.78,NA,NA
2025-03-11T08:00:00Z,11.03.25,08:00:00,OYA_1193 03_2025.xlsx,17.3,57.1,2.15,312,0.937,44.6,1.8,NA,NA
2025-03-11T08:10:00Z,11.03.25,08:10:00,OYA_1193 03_2025.xlsx,17.4,57,4.06,326,1.41,15.6,1.82,NA,NA
2025-03-11T08:20:00Z,11.03.25,08:20:00,OYA_1193 03_2025.xlsx,17.6,56.5,4.77,331,0.61,10.7,1.81,NA,NA
2025-03-11T08:30:00Z,11.03.25,08:30:00,OYA_1193 03_2025.xlsx,17.6,56.3,3.39,339,0.714,14.5,1.8,NA,NA
2025-03-11T08:40:00Z,11.03.25,08:40:00,OYA_1193 03_2025.xlsx,17.5,56.5,2.86,316,1.05,25.6,1.81,NA,NA
2025-03-11T08:50:00Z,11.03.25,08:50:00,OYA_1193 03_2025.xlsx,17.5,56.7,2.5,310,0.791,31,1.83,NA,NA
2025-03-11T09:00:00Z,11.03.25,09:00:00,OYA_1193 03_2025.xlsx,17.5,57,3.04,327,0.955,22.6,1.84,NA,NA
2025-03-11T09:10:00Z,11.03.25,09:10:00,OYA_1193 03_2025.xlsx,17.2,58.2,3.26,336,0.524,12.1,1.85,NA,NA
2025-03-11T09:20:00Z,11.03.25,09:20:00,OYA_1193 03_2025.xlsx,17.3,57.9,3.34,330,0.736,14.7,1.88,NA,NA
2025-03-11T09:30:00Z,11.03.25,09:30:00,OYA_1193 03_2025.xlsx,17.7,56.7,3.25,320,0.765,15.8,1.87,NA,NA
2025-03-11T09:40:00Z,11.03.25,09:40:00,OYA_1193 03_2025.xlsx,17.6,57.1,2.33,330,0.85,23.8,1.86,NA,NA
2025-03-11T09:50:00Z,11.03.25,09:50:00,OYA_1193 03_2025.xlsx,17.4,58,1.53,324,0.675,57.8,1.88,NA,NA
2025-03-11T10:00:00Z,11.03.25,10:00:00,OYA_1193 03_2025.xlsx,17,61.6,0.845,55,0.58,69.8,1.94,NA,NA
2025-03-11T10:10:00Z,11.03.25,10:10:00,OYA_1193 03_2025.xlsx,16.6,63.8,0.504,60.5,0.24,59.8,2.05,NA,NA
2025-03-11T10:20:00Z,11.03.25,10:20:00,OYA_1193 03_2025.xlsx,16.7,61.8,2.83,11.3,1.04,34,2.11,NA,NA
2025-03-11T10:30:00Z,11.03.25,10:30:00,OYA_1193 03_2025.xlsx,16.8,60.4,3.37,357,0.922,17.2,2.1,NA,NA
2025-03-11T10:40:00Z,11.03.25,10:40:00,OYA_1193 03_2025.xlsx,16.4,65.2,2.61,34.5,0.968,24.1,2.2,NA,NA
2025-03-11T10:50:00Z,11.03.25,10:50:00,OYA_1193 03_2025.xlsx,16.2,65.4,0.936,60.8,0.536,71.8,2.26,NA,NA
2025-03-11T11:00:00Z,11.03.25,11:00:00,OYA_1193 03_2025.xlsx,16.5,63.4,0.827,13.1,0.53,82,2.28,NA,NA
2025-03-11T11:10:00Z,11.03.25,11:10:00,OYA_1193 03_2025.xlsx,17.3,59.1,2.37,340,1.23,41,2.22,NA,NA
2025-03-11T11:20:00Z,11.03.25,11:20:00,OYA_1193 03_2025.xlsx,18,55.3,3.63,345,0.776,9.23,2.02,NA,NA
2025-03-11T11:30:00Z,11.03.25,11:30:00,OYA_1193 03_2025.xlsx,18.6,52.2,3.56,340,0.822,13.8,1.75,NA,NA
2025-03-11T11:40:00Z,11.03.25,11:40:00,OYA_1193 03_2025.xlsx,19,51.9,2.13,340,1.01,36.1,1.53,NA,NA
2025-03-11T11:50:00Z,11.03.25,11:50:00,OYA_1193 03_2025.xlsx,19.3,50.5,1.73,324,0.811,41.6,1.35,NA,NA
2025-03-11T12:00:00Z,11.03.25,12:00:00,OYA_1193 03_2025.xlsx,20,47.1,3.49,7.43,1.23,23.1,1.18,NA,NA
2025-03-11T12:10:00Z,11.03.25,12:10:00,OYA_1193 03_2025.xlsx,20.2,44.3,4.15,345,0.734,10.7,1.05,NA,NA
2025-03-11T12:20:00Z,11.03.25,12:20:00,OYA_1193 03_2025.xlsx,20.5,45.9,4,356,0.731,9.58,0.95,NA,NA
2025-03-11T12:30:00Z,11.03.25,12:30:00,OYA_1193 03_2025.xlsx,20.8,44.1,4.05,0.717,0.718,11.1,0.849,NA,NA
2025-03-11T12:40:00Z,11.03.25,12:40:00,OYA_1193 03_2025.xlsx,21.3,45.8,2.37,12.7,0.971,24.9,0.756,NA,NA
2025-03-11T12:50:00Z,11.03.25,12:50:00,OYA_1193 03_2025.xlsx,21.3,55.9,1.54,71.7,0.565,35.1,0.632,NA,NA
2025-03-11T13:00:00Z,11.03.25,13:00:00,OYA_1193 03_2025.xlsx,21.6,48.1,1.02,329,0.488,69.7,0.549,NA,NA
2025-03-11T13:10:00Z,11.03.25,13:10:00,OYA_1193 03_2025.xlsx,22.5,47.3,1.41,24.8,0.702,66,0.416,NA,NA
2025-03-11T13:20:00Z,11.03.25,13:20:00,OYA_1193 03_2025.xlsx,22.3,51.5,1.33,189,0.823,66.6,0.295,NA,NA
2025-03-11T13:30:00Z,11.03.25,13:30:00,OYA_1193 03_2025.xlsx,22.3,50.3,1.51,69.5,0.516,51.2,0.241,NA,NA
2025-03-11T13:40:00Z,11.03.25,13:40:00,OYA_1193 03_2025.xlsx,22.4,51.5,1.43,94.4,0.552,27.2,0.2,NA,NA
2025-03-11T13:50:00Z,11.03.25,13:50:00,OYA_1193 03_2025.xlsx,23.2,50.1,0.714,51.2,0.317,68.7,0.14,NA,NA
2025-03-11T14:00:00Z,11.03.25,14:00:00,OYA_1193 03_2025.xlsx,24,49,0.95,137,0.351,55.7,0.017,NA,NA
2025-03-11T14:10:00Z,11.03.25,14:10:00,OYA_1193 03_2025.xlsx,23.2,53.3,1.03,200,0.494,54.5,0,NA,NA
2025-03-11T14:20:00Z,11.03.25,14:20:00,OYA_1193 03_2025.xlsx,22.4,56,1.67,198,0.466,27.6,0,NA,NA
2025-03-11T14:30:00Z,11.03.25,14:30:00,OYA_1193 03_2025.xlsx,21.4,60.3,2,206,0.618,23.9,0,NA,NA
